audit_id,question_id,task_id,arm,sample_role,original_abd_label,correction_label,sol_label,final_label,selected_review_version,source_record_id,source_file,source_sha256
E0299,70f2a750-f403-41b8-aabb-480eb3ab4ed4_4_27,D:70f2a750-f403-41b8-aabb-480eb3ab4ed4_4_27,D,not_in_correction,supported,,,supported,original_abd,E0299,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0300,115774b6-534d-444f-b7aa-d1b834eb0ee7_1_3,D:115774b6-534d-444f-b7aa-d1b834eb0ee7_1_3,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0300,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0301,71fbc5bf-7e2a-415d-86bc-3a948742e904_12_18,D:71fbc5bf-7e2a-415d-86bc-3a948742e904_12_18,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0301,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0302,d3a0899e-2093-454c-9f65-30087883193a_4_33,D:d3a0899e-2093-454c-9f65-30087883193a_4_33,D,not_in_correction,supported,,,supported,original_abd,E0302,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0303,a6d45e95-8dc0-4932-83bf-ec53e265a16a_12_4,D:a6d45e95-8dc0-4932-83bf-ec53e265a16a_12_4,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0303,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0304,71fbc5bf-7e2a-415d-86bc-3a948742e904_22_4,D:71fbc5bf-7e2a-415d-86bc-3a948742e904_22_4,D,not_in_correction,supported,,,supported,original_abd,E0304,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0305,a6d45e95-8dc0-4932-83bf-ec53e265a16a_11_28,D:a6d45e95-8dc0-4932-83bf-ec53e265a16a_11_28,D,not_in_correction,supported,,,supported,original_abd,E0305,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0306,7e512589-aa97-41e8-83d3-af2e83e4fd06_5_33,B:7e512589-aa97-41e8-83d3-af2e83e4fd06_5_33,B,target,unreviewable,partially_supported,,partially_supported,correction,E0306,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0307,a6d45e95-8dc0-4932-83bf-ec53e265a16a_17_3,A:a6d45e95-8dc0-4932-83bf-ec53e265a16a_17_3,A,target,unreviewable,unsupported,,unsupported,correction,E0307,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0308,70f2a750-f403-41b8-aabb-480eb3ab4ed4_4_6,D:70f2a750-f403-41b8-aabb-480eb3ab4ed4_4_6,D,not_in_correction,contradicted,,,contradicted,original_abd,E0308,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0309,70f2a750-f403-41b8-aabb-480eb3ab4ed4_4_20,A:70f2a750-f403-41b8-aabb-480eb3ab4ed4_4_20,A,target,unreviewable,contradicted,,contradicted,correction,E0309,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0310,7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_7_11,D:7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_7_11,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0310,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0311,7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_4_19,D:7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_4_19,D,control,partially_supported,supported,contradicted,contradicted,sol_independent_review,S4D60FA9142C1,outputs/abd_eval300_disagreement_independent_review_v1/blinded_reviewer_output/blinded_reviews.jsonl,75fdab627ddf165f75133f026d0a6e605e6b838bdcb58912e752a67a0783557f
E0312,7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_4_2,A:7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_4_2,A,target,unreviewable,partially_supported,,partially_supported,correction,E0312,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0313,115774b6-534d-444f-b7aa-d1b834eb0ee7_2_4,A:115774b6-534d-444f-b7aa-d1b834eb0ee7_2_4,A,target,unreviewable,unsupported,,unsupported,correction,E0313,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0314,819c8af7-851f-434f-ab32-318285bc54b1_11_24,D:819c8af7-851f-434f-ab32-318285bc54b1_11_24,D,not_in_correction,supported,,,supported,original_abd,E0314,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0315,70f2a750-f403-41b8-aabb-480eb3ab4ed4_6_32,B:70f2a750-f403-41b8-aabb-480eb3ab4ed4_6_32,B,target,unreviewable,unsupported,,unsupported,correction,E0315,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0316,71fbc5bf-7e2a-415d-86bc-3a948742e904_4_22,D:71fbc5bf-7e2a-415d-86bc-3a948742e904_4_22,D,not_in_correction,supported,,,supported,original_abd,E0316,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0317,7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_4_24,B:7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_4_24,B,target,unreviewable,contradicted,,contradicted,correction,E0317,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0318,115774b6-534d-444f-b7aa-d1b834eb0ee7_17_7,D:115774b6-534d-444f-b7aa-d1b834eb0ee7_17_7,D,not_in_correction,supported,,,supported,original_abd,E0318,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0319,71fbc5bf-7e2a-415d-86bc-3a948742e904_4_22,B:71fbc5bf-7e2a-415d-86bc-3a948742e904_4_22,B,target,unreviewable,partially_supported,,partially_supported,correction,E0319,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0320,4572b198-2c1c-4920-bcf0-95fcebe12261_17_15,B:4572b198-2c1c-4920-bcf0-95fcebe12261_17_15,B,target,unreviewable,unsupported,,unsupported,correction,E0320,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0321,4572b198-2c1c-4920-bcf0-95fcebe12261_17_29,B:4572b198-2c1c-4920-bcf0-95fcebe12261_17_29,B,target,unreviewable,unsupported,,unsupported,correction,E0321,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0322,71fbc5bf-7e2a-415d-86bc-3a948742e904_7_24,D:71fbc5bf-7e2a-415d-86bc-3a948742e904_7_24,D,not_in_correction,supported,,,supported,original_abd,E0322,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0323,41a86310-2cc1-48f9-b5b5-6b495a95fbac_7_17,B:41a86310-2cc1-48f9-b5b5-6b495a95fbac_7_17,B,target,unreviewable,partially_supported,,partially_supported,correction,E0323,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0324,7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_22_23,A:7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_22_23,A,target,unreviewable,contradicted,,contradicted,correction,E0324,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0325,115774b6-534d-444f-b7aa-d1b834eb0ee7_17_14,D:115774b6-534d-444f-b7aa-d1b834eb0ee7_17_14,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0325,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0326,d3a0899e-2093-454c-9f65-30087883193a_22_14,D:d3a0899e-2093-454c-9f65-30087883193a_22_14,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0326,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0327,7e512589-aa97-41e8-83d3-af2e83e4fd06_17_10,A:7e512589-aa97-41e8-83d3-af2e83e4fd06_17_10,A,target,unreviewable,contradicted,,contradicted,correction,E0327,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0328,71fbc5bf-7e2a-415d-86bc-3a948742e904_12_18,B:71fbc5bf-7e2a-415d-86bc-3a948742e904_12_18,B,target,unreviewable,contradicted,,contradicted,correction,E0328,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0329,4572b198-2c1c-4920-bcf0-95fcebe12261_17_26,D:4572b198-2c1c-4920-bcf0-95fcebe12261_17_26,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0329,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0330,a6d45e95-8dc0-4932-83bf-ec53e265a16a_7_7,D:a6d45e95-8dc0-4932-83bf-ec53e265a16a_7_7,D,control,partially_supported,contradicted,supported,supported,sol_independent_review,SF8016D001022,outputs/abd_eval300_disagreement_independent_review_v1/blinded_reviewer_output/blinded_reviews.jsonl,75fdab627ddf165f75133f026d0a6e605e6b838bdcb58912e752a67a0783557f
E0331,4572b198-2c1c-4920-bcf0-95fcebe12261_17_25,D:4572b198-2c1c-4920-bcf0-95fcebe12261_17_25,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0331,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0332,819c8af7-851f-434f-ab32-318285bc54b1_4_2,A:819c8af7-851f-434f-ab32-318285bc54b1_4_2,A,target,unreviewable,supported,,supported,correction,E0332,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0333,819c8af7-851f-434f-ab32-318285bc54b1_7_21,D:819c8af7-851f-434f-ab32-318285bc54b1_7_21,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0333,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0334,115774b6-534d-444f-b7aa-d1b834eb0ee7_4_25,B:115774b6-534d-444f-b7aa-d1b834eb0ee7_4_25,B,target,unreviewable,partially_supported,,partially_supported,correction,E0334,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0335,d3a0899e-2093-454c-9f65-30087883193a_8_16,D:d3a0899e-2093-454c-9f65-30087883193a_8_16,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0335,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0336,819c8af7-851f-434f-ab32-318285bc54b1_4_23,D:819c8af7-851f-434f-ab32-318285bc54b1_4_23,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0336,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0337,db3f7933-dfa0-4678-9d4f-393b628ded45_12_15,D:db3f7933-dfa0-4678-9d4f-393b628ded45_12_15,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0337,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0338,6fd90f8d-7a4d-425d-a812-3268db0b0342_16_4,A:6fd90f8d-7a4d-425d-a812-3268db0b0342_16_4,A,target,unreviewable,unsupported,,unsupported,correction,E0338,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0339,a6d45e95-8dc0-4932-83bf-ec53e265a16a_17_3,D:a6d45e95-8dc0-4932-83bf-ec53e265a16a_17_3,D,control,partially_supported,unsupported,unsupported,unsupported,sol_independent_review,SE588598A2005,outputs/abd_eval300_disagreement_independent_review_v1/blinded_reviewer_output/blinded_reviews.jsonl,75fdab627ddf165f75133f026d0a6e605e6b838bdcb58912e752a67a0783557f
E0340,d3a0899e-2093-454c-9f65-30087883193a_8_36,A:d3a0899e-2093-454c-9f65-30087883193a_8_36,A,target,unreviewable,unsupported,,unsupported,correction,E0340,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0341,db3f7933-dfa0-4678-9d4f-393b628ded45_7_19,D:db3f7933-dfa0-4678-9d4f-393b628ded45_7_19,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0341,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0342,db3f7933-dfa0-4678-9d4f-393b628ded45_17_13,B:db3f7933-dfa0-4678-9d4f-393b628ded45_17_13,B,target,unreviewable,supported,,supported,correction,E0342,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0343,819c8af7-851f-434f-ab32-318285bc54b1_4_4,B:819c8af7-851f-434f-ab32-318285bc54b1_4_4,B,target,unreviewable,unsupported,,unsupported,correction,E0343,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0344,a6d45e95-8dc0-4932-83bf-ec53e265a16a_18_5,B:a6d45e95-8dc0-4932-83bf-ec53e265a16a_18_5,B,target,unreviewable,unsupported,,unsupported,correction,E0344,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0345,115774b6-534d-444f-b7aa-d1b834eb0ee7_4_1,A:115774b6-534d-444f-b7aa-d1b834eb0ee7_4_1,A,target,unreviewable,partially_supported,,partially_supported,correction,E0345,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0346,6fd90f8d-7a4d-425d-a812-3268db0b0342_4_1,B:6fd90f8d-7a4d-425d-a812-3268db0b0342_4_1,B,target,unreviewable,unsupported,,unsupported,correction,E0346,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0347,4572b198-2c1c-4920-bcf0-95fcebe12261_6_22,A:4572b198-2c1c-4920-bcf0-95fcebe12261_6_22,A,target,unreviewable,unsupported,,unsupported,correction,E0347,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0348,a6d45e95-8dc0-4932-83bf-ec53e265a16a_8_18,B:a6d45e95-8dc0-4932-83bf-ec53e265a16a_8_18,B,target,unreviewable,unsupported,,unsupported,correction,E0348,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0349,115774b6-534d-444f-b7aa-d1b834eb0ee7_6_3,D:115774b6-534d-444f-b7aa-d1b834eb0ee7_6_3,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0349,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0350,7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_5_1,A:7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_5_1,A,target,unreviewable,partially_supported,,partially_supported,correction,E0350,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0351,7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_11_14,D:7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_11_14,D,control,partially_supported,contradicted,contradicted,contradicted,sol_independent_review,S9408E456F79E,outputs/abd_eval300_disagreement_independent_review_v1/blinded_reviewer_output/blinded_reviews.jsonl,75fdab627ddf165f75133f026d0a6e605e6b838bdcb58912e752a67a0783557f
E0352,db3f7933-dfa0-4678-9d4f-393b628ded45_17_29,D:db3f7933-dfa0-4678-9d4f-393b628ded45_17_29,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0352,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0353,6fd90f8d-7a4d-425d-a812-3268db0b0342_14_5,D:6fd90f8d-7a4d-425d-a812-3268db0b0342_14_5,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0353,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0354,d3a0899e-2093-454c-9f65-30087883193a_11_17,B:d3a0899e-2093-454c-9f65-30087883193a_11_17,B,target,unreviewable,unsupported,,unsupported,correction,E0354,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0355,115774b6-534d-444f-b7aa-d1b834eb0ee7_7_22,B:115774b6-534d-444f-b7aa-d1b834eb0ee7_7_22,B,target,unreviewable,unsupported,,unsupported,correction,E0355,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0356,6fd90f8d-7a4d-425d-a812-3268db0b0342_16_5,B:6fd90f8d-7a4d-425d-a812-3268db0b0342_16_5,B,target,unreviewable,unsupported,,unsupported,correction,E0356,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0357,7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_7_16,A:7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_7_16,A,target,unreviewable,unsupported,,unsupported,correction,E0357,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0358,41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_38,B:41a86310-2cc1-48f9-b5b5-6b495a95fbac_17_38,B,target,unreviewable,supported,,supported,correction,E0358,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0359,db3f7933-dfa0-4678-9d4f-393b628ded45_12_15,A:db3f7933-dfa0-4678-9d4f-393b628ded45_12_15,A,target,unreviewable,contradicted,,contradicted,correction,E0359,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0360,6fd90f8d-7a4d-425d-a812-3268db0b0342_12_28,D:6fd90f8d-7a4d-425d-a812-3268db0b0342_12_28,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0360,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0361,7e512589-aa97-41e8-83d3-af2e83e4fd06_11_24,B:7e512589-aa97-41e8-83d3-af2e83e4fd06_11_24,B,target,unreviewable,unsupported,,unsupported,correction,E0361,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0362,7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_11_17,B:7ddbf8a2-5b3e-44cd-b9dc-db17ec06831b_11_17,B,target,unreviewable,contradicted,,contradicted,correction,E0362,outputs/abd_eval300_evidence_audit_correction_validation_v1/extracted/corrected_blinded_reviews.jsonl,3ab37d3b323018ba063688790112639cb0053de4a0d1fb0407da2f012d35c991
E0363,a6d45e95-8dc0-4932-83bf-ec53e265a16a_17_11,D:a6d45e95-8dc0-4932-83bf-ec53e265a16a_17_11,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0363,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0364,7e512589-aa97-41e8-83d3-af2e83e4fd06_22_8,D:7e512589-aa97-41e8-83d3-af2e83e4fd06_22_8,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0364,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0365,819c8af7-851f-434f-ab32-318285bc54b1_3_12,D:819c8af7-851f-434f-ab32-318285bc54b1_3_12,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0365,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
E0366,6fd90f8d-7a4d-425d-a812-3268db0b0342_8_31,D:6fd90f8d-7a4d-425d-a812-3268db0b0342_8_31,D,not_in_correction,partially_supported,,,partially_supported,original_abd,E0366,outputs/abd_eval300_evidence_audit_v1/scored_evidence_audit_blinded.jsonl,c44d08c95c22bc5f82fc5b97107d366b561ff0b617207e57a2899ec91a265c38
